latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2025-01-30T12:00,25.5,82,22.2,0.00,992.9,8.8,342.0
2025-01-30T13:00,26.8,76,22.2,0.00,993.0,7.9,528.0
2025-01-30T14:00,28.1,72,22.6,0.00,993.0,6.4,722.0
2025-01-30T15:00,29.0,69,22.7,0.10,992.4,6.0,851.0
2025-01-30T16:00,29.7,66,22.6,0.00,992.0,6.1,886.0
2025-01-30T17:00,29.9,66,22.8,0.10,991.5,6.3,866.0
2025-01-30T18:00,30.0,66,23.0,0.10,990.7,6.4,799.0
2025-01-30T19:00,29.8,64,22.1,0.20,989.3,11.9,678.0
2025-01-30T20:00,29.5,65,22.3,1.00,988.7,7.2,351.0
2025-01-30T21:00,27.9,71,22.0,0.10,988.8,12.4,319.0
2025-01-30T22:00,27.2,78,23.0,0.00,989.2,4.9,73.0
2025-01-30T23:00,26.1,82,22.7,0.00,989.5,5.2,12.0
2025-01-31T00:00,26.0,78,22.0,0.00,990.1,11.7,0.0
2025-01-31T01:00,25.5,77,21.1,0.00,990.2,10.2,0.0
2025-01-31T02:00,24.9,75,20.1,0.00,990.3,10.3,0.0
2025-01-31T03:00,24.0,77,19.9,0.00,990.0,8.4,0.0
2025-01-31T04:00,23.6,81,20.0,0.00,989.4,7.3,0.0
2025-01-31T05:00,23.2,84,20.3,0.00,988.7,6.8,0.0
2025-01-31T06:00,22.9,87,20.6,0.00,988.4,6.9,0.0
2025-01-31T07:00,22.5,90,20.8,0.00,988.2,7.9,0.0
2025-01-31T08:00,22.1,92,20.8,0.00,988.4,6.8,0.0
2025-01-31T09:00,21.8,94,20.8,0.00,988.5,6.9,0.0
2025-01-31T10:00,22.2,94,21.2,0.00,989.1,8.9,11.0
2025-01-31T11:00,24.0,91,22.4,0.00,989.6,8.0,139.0
2025-01-31T12:00,25.6,83,22.6,0.00,990.2,8.3,347.0
2025-01-31T13:00,27.2,77,23.0,0.00,990.0,7.5,559.0
2025-01-31T14:00,28.4,73,23.1,0.00,989.8,7.1,695.0
2025-01-31T15:00,29.0,72,23.3,0.10,989.6,7.2,689.0
2025-01-31T16:00,29.6,68,23.0,0.10,988.9,8.3,772.0
2025-01-31T17:00,29.9,66,22.9,0.00,988.5,10.2,784.0
2025-01-31T18:00,29.9,65,22.6,0.10,988.1,11.6,777.0
2025-01-31T19:00,29.8,65,22.4,0.10,987.0,12.1,560.0
2025-01-31T20:00,29.6,60,21.0,0.00,986.5,12.8,463.0
2025-01-31T21:00,29.1,62,21.2,0.00,986.0,12.1,308.0
2025-01-31T22:00,27.8,66,20.9,0.00,986.2,9.7,138.0
2025-01-31T23:00,26.2,67,19.6,0.00,986.6,10.5,13.0
2025-02-01T00:00,25.5,68,19.2,0.00,987.3,10.8,0.0
2025-02-01T01:00,25.6,67,19.0,0.00,987.5,12.1,0.0
2025-02-01T02:00,25.0,72,19.6,0.00,988.2,10.8,0.0
2025-02-01T03:00,24.5,74,19.6,0.00,988.1,8.8,0.0
2025-02-01T04:00,24.1,75,19.5,0.00,988.1,8.8,0.0
2025-02-01T05:00,23.9,77,19.5,0.00,987.6,9.7,0.0
2025-02-01T06:00,23.3,80,19.6,0.00,987.5,9.3,0.0
2025-02-01T07:00,22.8,82,19.6,0.00,987.3,8.9,0.0
2025-02-01T08:00,22.4,84,19.6,0.00,987.3,9.7,0.0
2025-02-01T09:00,22.0,87,19.8,0.00,987.4,9.8,0.0
2025-02-01T10:00,22.3,89,20.4,0.00,988.0,10.1,11.0
2025-02-01T11:00,24.3,85,21.7,0.00,988.6,9.4,142.0
2025-02-01T12:00,26.1,78,22.1,0.00,989.2,9.5,354.0
2025-02-01T13:00,27.9,74,22.8,0.00,989.2,8.3,562.0
2025-02-01T14:00,29.2,64,21.8,0.10,989.0,4.6,724.0
2025-02-01T15:00,29.9,59,21.0,0.00,988.6,4.1,670.0
2025-02-01T16:00,30.5,55,20.6,0.00,988.2,3.8,805.0
2025-02-01T17:00,31.0,52,20.1,0.00,987.8,4.3,805.0
2025-02-01T18:00,31.2,51,20.0,0.00,987.2,6.3,783.0
2025-02-01T19:00,31.1,52,20.0,0.00,986.3,10.1,644.0
2025-02-01T20:00,30.8,53,20.2,0.00,985.5,11.2,498.0
2025-02-01T21:00,30.2,57,20.9,0.00,985.0,8.9,326.0
2025-02-01T22:00,28.9,64,21.4,0.00,985.1,7.2,137.0
2025-02-01T23:00,27.0,64,19.6,0.00,985.6,8.1,13.0
2025-02-02T00:00,25.7,69,19.6,0.00,986.3,6.0,0.0
2025-02-02T01:00,25.5,68,19.0,0.00,986.5,8.6,0.0
2025-02-02T02:00,25.3,63,17.8,0.00,986.9,9.9,0.0
2025-02-02T03:00,24.8,69,18.7,0.00,987.2,9.3,0.0
2025-02-02T04:00,24.2,76,19.6,0.00,987.0,7.5,0.0
2025-02-02T05:00,23.8,79,19.9,0.00,986.6,8.0,0.0
2025-02-02T06:00,23.6,81,20.1,0.00,986.3,8.6,0.0
2025-02-02T07:00,23.3,84,20.5,0.00,986.1,8.9,0.0
2025-02-02T08:00,23.0,85,20.5,0.00,986.2,9.4,0.0
2025-02-02T09:00,22.8,85,20.1,0.00,986.5,9.4,0.0
2025-02-02T10:00,23.0,83,20.1,0.00,987.0,9.7,11.0
2025-02-02T11:00,24.9,81,21.3,0.00,987.9,8.8,140.0
2025-02-02T12:00,27.1,74,22.1,0.00,988.7,7.4,350.0
2025-02-02T13:00,29.6,68,23.0,0.00,988.4,7.8,562.0
2025-02-02T14:00,31.5,60,22.8,0.00,988.4,8.1,743.0
2025-02-02T15:00,32.8,48,20.4,0.00,988.3,6.9,752.0
2025-02-02T16:00,33.3,45,19.9,0.00,988.0,4.9,803.0
2025-02-02T17:00,33.8,42,19.2,0.00,987.4,3.1,802.0
2025-02-02T18:00,34.1,40,18.6,0.00,986.5,1.7,752.0
2025-02-02T19:00,34.2,39,18.2,0.00,985.5,1.1,667.0
2025-02-02T20:00,34.0,39,18.0,0.00,984.7,2.3,512.0
2025-02-02T21:00,33.0,46,19.8,0.00,984.4,5.6,339.0
2025-02-02T22:00,30.1,62,22.0,0.00,984.0,5.0,141.0
2025-02-02T23:00,29.2,54,18.9,0.00,984.6,14.8,12.0
2025-02-03T00:00,28.6,55,18.9,0.00,985.2,13.8,0.0
2025-02-03T01:00,28.4,54,18.2,0.00,985.6,10.9,0.0
2025-02-03T02:00,27.5,54,17.4,0.00,985.8,9.8,0.0
2025-02-03T03:00,26.5,63,18.9,0.00,986.2,9.2,0.0
2025-02-03T04:00,25.9,68,19.5,0.00,985.7,7.4,0.0
2025-02-03T05:00,25.6,70,19.7,0.00,985.9,10.2,0.0
2025-02-03T06:00,25.1,71,19.5,0.00,985.9,10.5,0.0
2025-02-03T07:00,24.7,72,19.2,0.00,985.9,10.2,0.0
2025-02-03T08:00,24.4,73,19.2,0.00,986.1,10.4,0.0
2025-02-03T09:00,24.0,75,19.2,0.00,986.3,10.6,0.0
2025-02-03T10:00,24.0,77,19.8,0.00,986.9,10.7,10.0
2025-02-03T11:00,25.8,77,21.4,0.00,987.8,11.6,135.0
2025-02-03T12:00,28.0,70,22.0,0.00,988.5,10.9,343.0
2025-02-03T13:00,30.2,63,22.5,0.00,989.0,13.4,551.0
2025-02-03T14:00,32.1,57,22.4,0.00,988.8,13.4,732.0
2025-02-03T15:00,33.6,46,20.5,0.00,988.7,14.2,858.0
2025-02-03T16:00,34.2,43,20.0,0.00,988.2,11.6,828.0
2025-02-03T17:00,34.7,41,19.5,0.00,988.0,7.8,814.0
2025-02-03T18:00,34.8,40,19.0,0.00,987.2,4.0,709.0
2025-02-03T19:00,34.8,39,18.8,0.00,986.5,2.4,658.0
2025-02-03T20:00,34.6,39,18.5,0.00,985.8,1.8,514.0
2025-02-03T21:00,34.3,40,18.6,0.00,985.6,1.1,329.0
2025-02-03T22:00,31.5,71,25.6,0.00,985.5,2.8,130.0
2025-02-03T23:00,29.8,60,21.0,0.00,986.1,10.6,11.0
2025-02-04T00:00,29.1,57,19.8,0.00,986.9,13.1,0.0
2025-02-04T01:00,29.4,56,19.9,0.00,987.2,12.2,0.0
2025-02-04T02:00,28.8,60,20.4,0.00,987.7,12.9,0.0
2025-02-04T03:00,28.2,62,20.1,0.00,987.5,11.5,0.0
2025-02-04T04:00,27.6,65,20.5,0.00,987.5,13.2,0.0
2025-02-04T05:00,27.1,66,20.4,0.00,987.2,12.0,0.0
2025-02-04T06:00,26.5,69,20.4,0.00,986.9,11.9,0.0
2025-02-04T07:00,25.9,72,20.4,0.00,986.4,11.5,0.0
2025-02-04T08:00,25.4,75,20.5,0.00,986.7,10.7,0.0
2025-02-04T09:00,24.9,77,20.6,0.00,987.1,10.6,0.0
2025-02-04T10:00,25.0,78,21.0,0.00,987.7,11.1,9.0
2025-02-04T11:00,26.5,77,22.2,0.00,988.4,10.8,132.0
2025-02-04T12:00,28.3,70,22.4,0.00,989.4,10.4,338.0
2025-02-04T13:00,30.6,66,23.5,0.00,989.5,12.2,546.0
2025-02-04T14:00,32.5,58,23.4,0.00,989.7,11.4,724.0
2025-02-04T15:00,34.0,51,22.5,0.00,989.5,12.4,855.0
2025-02-04T16:00,34.7,49,22.4,0.00,989.3,10.1,863.0
2025-02-04T17:00,34.9,49,22.5,0.00,988.8,7.2,778.0
2025-02-04T18:00,35.0,48,22.4,0.00,988.1,4.9,727.0
2025-02-04T19:00,35.0,45,21.4,0.00,987.0,2.7,635.0
2025-02-04T20:00,34.8,44,20.7,0.00,986.4,1.8,462.0
2025-02-04T21:00,34.5,47,21.5,0.00,986.1,3.9,303.0
2025-02-04T22:00,32.2,61,23.5,0.00,986.2,5.2,120.0
2025-02-04T23:00,30.6,59,21.9,0.00,986.8,6.0,10.0
2025-02-05T00:00,30.6,57,21.0,0.00,987.6,12.2,0.0
2025-02-05T01:00,29.5,64,21.8,0.00,987.8,7.8,0.0
2025-02-05T02:00,29.2,60,20.8,0.00,988.4,13.6,0.0
2025-02-05T03:00,29.0,60,20.5,0.00,988.8,13.1,0.0
2025-02-05T04:00,28.5,61,20.4,0.00,988.7,12.8,0.0
2025-02-05T05:00,28.0,65,20.7,0.00,988.3,10.4,0.0
2025-02-05T06:00,27.2,69,21.0,0.00,988.1,10.2,0.0
2025-02-05T07:00,26.7,72,21.3,0.00,987.8,10.0,0.0
2025-02-05T08:00,26.2,76,21.6,0.00,987.8,10.2,0.0
2025-02-05T09:00,25.9,78,21.8,0.00,987.9,9.3,0.0
2025-02-05T10:00,25.8,80,22.1,0.00,988.5,11.0,8.0
2025-02-05T11:00,27.2,79,23.2,0.00,989.3,11.3,127.0
2025-02-05T12:00,29.1,73,23.7,0.00,989.6,11.1,332.0
2025-02-05T13:00,31.2,65,23.8,0.00,988.9,13.4,543.0
2025-02-05T14:00,32.9,57,23.2,0.00,988.7,14.2,724.0
2025-02-05T15:00,34.2,50,22.1,0.00,988.3,15.0,851.0
2025-02-05T16:00,34.7,46,21.5,0.00,987.6,14.1,851.0
2025-02-05T17:00,35.0,46,21.6,0.00,987.1,10.8,758.0
2025-02-05T18:00,35.3,45,21.8,0.00,986.2,10.0,793.0
2025-02-05T19:00,35.3,46,22.0,0.00,985.6,8.2,667.0
2025-02-05T20:00,35.1,47,22.0,0.00,985.1,7.4,505.0
2025-02-05T21:00,34.5,51,22.9,0.00,984.6,5.6,314.0
2025-02-05T22:00,32.8,69,26.3,0.00,984.7,2.8,120.0
2025-02-05T23:00,31.1,68,24.6,0.00,985.5,1.0,9.0
2025-02-06T00:00,30.1,72,24.5,0.00,986.6,1.6,0.0
2025-02-06T01:00,30.6,57,21.2,0.00,986.8,7.6,0.0
2025-02-06T02:00,30.1,57,20.7,0.00,988.0,19.2,0.0
2025-02-06T03:00,28.5,64,21.2,0.00,988.4,16.1,0.0
2025-02-06T04:00,27.6,70,21.6,0.00,988.3,15.1,0.0
2025-02-06T05:00,26.9,74,21.8,0.00,988.3,15.2,0.0
2025-02-06T06:00,26.7,75,22.0,0.00,988.0,16.9,0.0
2025-02-06T07:00,26.5,76,22.0,0.00,987.8,16.1,0.0
2025-02-06T08:00,26.2,78,22.2,0.00,987.9,15.6,0.0
2025-02-06T09:00,26.0,80,22.3,0.00,988.5,15.7,0.0
2025-02-06T10:00,26.0,82,22.7,0.00,989.7,16.4,6.0
2025-02-06T11:00,27.1,80,23.4,0.00,990.3,14.0,120.0
2025-02-06T12:00,28.8,73,23.5,0.00,991.1,15.1,296.0
2025-02-06T13:00,30.7,67,23.8,0.00,991.5,16.2,451.0
2025-02-06T14:00,32.0,63,24.1,0.00,991.7,16.4,663.0
2025-02-06T15:00,33.0,60,24.2,0.00,991.7,15.0,781.0
2025-02-06T16:00,29.9,73,24.6,2.70,992.1,10.5,689.0
2025-02-06T17:00,29.0,78,24.8,0.10,991.6,2.8,126.0
2025-02-06T18:00,31.1,72,25.4,0.20,990.2,4.6,336.0
2025-02-06T19:00,31.8,69,25.4,0.00,989.5,7.2,235.0
2025-02-06T20:00,31.4,71,25.5,0.00,989.1,9.4,188.0
2025-02-06T21:00,30.0,77,25.5,0.00,988.8,9.8,128.0
2025-02-06T22:00,28.9,79,24.8,0.00,989.2,12.4,39.0
2025-02-06T23:00,27.9,82,24.5,0.00,990.0,15.7,5.0
2025-02-07T00:00,27.1,87,24.7,0.00,990.9,12.9,0.0
